Type:,WAVELENGH DATA FILE
Exposure Time:,10 m.Sec
Gain:,1
Offset:,10
Line Count:,1


Pixel No,WaveLength(nm),Average,L1
1730,12060126.100,556.000000,   556
1731,12080963.099,553.000000,   553
1732,12101824.086,545.000000,   545
1733,12122709.075,546.000000,   546
1734,12143618.079,539.000000,   539
1735,12164551.113,540.000000,   540
1736,12185508.189,548.000000,   548
1737,12206489.322,531.000000,   531
1738,12227494.526,541.000000,   541
1739,12248523.814,527.000000,   527
1740,12269577.200,540.000000,   540
1741,12290654.698,542.000000,   542
1742,12311756.322,531.000000,   531
1743,12332882.086,556.000000,   556
1744,12354032.003,549.000000,   549
1745,12375206.087,552.000000,   552
1746,12396404.353,547.000000,   547
1747,12417626.813,543.000000,   543
1748,12438873.482,534.000000,   534
1749,12460144.373,547.000000,   547
1750,12481439.500,555.000000,   555
1751,12502758.877,542.000000,   542
1752,12524102.518,541.000000,   541
1753,12545470.437,552.000000,   552
1754,12566862.647,552.000000,   552
1755,12588279.163,550.000000,   550
1756,12609719.997,553.000000,   553
1757,12631185.164,557.000000,   557
1758,12652674.678,544.000000,   544
1759,12674188.552,546.000000,   546
1760,12695726.800,547.000000,   547
1761,12717289.436,545.000000,   545
1762,12738876.474,550.000000,   550
1763,12760487.928,547.000000,   547
1764,12782123.811,532.000000,   532
1765,12803784.137,549.000000,   549
1766,12825468.921,536.000000,   536
1767,12847178.175,556.000000,   556
1768,12868911.914,536.000000,   536
1769,12890670.151,549.000000,   549
1770,12912452.900,541.000000,   541
1771,12934260.175,551.000000,   551
1772,12956091.990,560.000000,   560
1773,12977948.359,553.000000,   553
1774,12999829.295,538.000000,   538
1775,13021734.812,544.000000,   544
1776,13043664.925,550.000000,   550
1777,13065619.646,545.000000,   545
1778,13087598.990,541.000000,   541
1779,13109602.970,545.000000,   545
1780,13131631.600,542.000000,   542
1781,13153684.894,549.000000,   549
1782,13175762.866,529.000000,   529
1783,13197865.530,557.000000,   557
1784,13219992.899,538.000000,   538
1785,13242144.988,542.000000,   542
1786,13264321.809,536.000000,   536
1787,13286523.377,537.000000,   537
1788,13308749.706,535.000000,   535
1789,13331000.809,531.000000,   531
1790,13353276.700,533.000000,   533
1791,13375577.393,540.000000,   540
1792,13397902.902,536.000000,   536
1793,13420253.241,544.000000,   544
1794,13442628.423,537.000000,   537
1795,13465028.462,536.000000,   536
1796,13487453.373,545.000000,   545
1797,13509903.168,542.000000,   542
1798,13532377.862,533.000000,   533
1799,13554877.468,543.000000,   543
1800,13577402.000,535.000000,   535
1801,13599951.472,548.000000,   548
1802,13622525.898,541.000000,   541
1803,13645125.292,533.000000,   533
1804,13667749.667,534.000000,   534
1805,13690399.038,539.000000,   539
1806,13713073.417,537.000000,   537
1807,13735772.819,544.000000,   544
1808,13758497.258,529.000000,   529
1809,13781246.747,536.000000,   536
1810,13804021.300,541.000000,   541
1811,13826820.931,536.000000,   536
1812,13849645.654,545.000000,   545
1813,13872495.483,527.000000,   527
1814,13895370.431,521.000000,   521
1815,13918270.512,544.000000,   544
1816,13941195.741,544.000000,   544
1817,13964146.130,532.000000,   532
1818,13987121.694,517.000000,   517
1819,14010122.446,543.000000,   543
1820,14033148.400,542.000000,   542
1821,14056199.570,527.000000,   527
1822,14079275.970,530.000000,   530
1823,14102377.614,533.000000,   533
1824,14125504.515,543.000000,   543
1825,14148656.688,527.000000,   527
1826,14171834.145,529.000000,   529
1827,14195036.901,527.000000,   527
1828,14218264.970,530.000000,   530
1829,14241518.365,519.000000,   519
1830,14264797.100,522.000000,   522
1831,14288101.189,528.000000,   528
1832,14311430.646,529.000000,   529
1833,14334785.485,521.000000,   521
1834,14358165.719,542.000000,   542
1835,14381571.363,529.000000,   529
1836,14405002.429,519.000000,   519
1837,14428458.932,534.000000,   534
1838,14451940.886,532.000000,   532
1839,14475448.304,508.000000,   508
1840,14498981.200,525.000000,   525
1841,14522539.588,529.000000,   529
1842,14546123.482,518.000000,   518
1843,14569732.896,532.000000,   532
1844,14593367.843,526.000000,   526
1845,14617028.338,530.000000,   530
1846,14640714.393,545.000000,   545
1847,14664426.023,531.000000,   531
1848,14688163.242,535.000000,   535
1849,14711926.063,528.000000,   528
1850,14735714.500,522.000000,   522
1851,14759528.567,529.000000,   529
1852,14783368.278,527.000000,   527
1853,14807233.647,530.000000,   530
1854,14831124.687,505.000000,   505
1855,14855041.412,529.000000,   529
1856,14878983.837,530.000000,   530
1857,14902951.974,533.000000,   533
1858,14926945.838,542.000000,   542
1859,14950965.442,523.000000,   523
1860,14975010.800,541.000000,   541
1861,14999081.926,534.000000,   534
1862,15023178.834,527.000000,   527
1863,15047301.538,527.000000,   527
1864,15071450.051,537.000000,   537
1865,15095624.388,534.000000,   534
1866,15119824.561,524.000000,   524
1867,15144050.585,528.000000,   528
1868,15168302.474,528.000000,   528
1869,15192580.241,523.000000,   523
1870,15216883.900,530.000000,   530
1871,15241213.465,544.000000,   544
1872,15265568.950,534.000000,   534
1873,15289950.369,525.000000,   525
1874,15314357.735,515.000000,   515
1875,15338791.063,532.000000,   532
1876,15363250.365,530.000000,   530
1877,15387735.656,524.000000,   524
1878,15412246.950,509.000000,   509
1879,15436784.260,519.000000,   519
1880,15461347.600,522.000000,   522
1881,15485936.984,521.000000,   521
1882,15510552.426,521.000000,   521
1883,15535193.940,540.000000,   540
1884,15559861.539,520.000000,   520
1885,15584555.237,529.000000,   529
1886,15609275.049,535.000000,   535
1887,15634020.987,509.000000,   509
1888,15658793.066,525.000000,   525
1889,15683591.299,506.000000,   506
1890,15708415.700,529.000000,   529
1891,15733266.283,511.000000,   511
1892,15758143.062,520.000000,   520
1893,15783046.051,525.000000,   525
1894,15807975.263,523.000000,   523
1895,15832930.713,526.000000,   526
1896,15857912.413,534.000000,   534
1897,15882920.378,533.000000,   533
1898,15907954.622,515.000000,   515
1899,15933015.158,517.000000,   517
1900,15958102.000,523.000000,   523
1901,15983215.162,534.000000,   534
1902,16008354.658,518.000000,   518
1903,16033520.502,516.000000,   516
1904,16058712.707,528.000000,   528
1905,16083931.288,512.000000,   512
1906,16109176.257,521.000000,   521
1907,16134447.629,524.000000,   524
1908,16159745.418,527.000000,   527
1909,16185069.637,513.000000,   513
1910,16210420.300,520.000000,   520
1911,16235797.421,508.000000,   508
1912,16261201.014,512.000000,   512
1913,16286631.093,501.000000,   501
1914,16312087.671,497.000000,   497
1915,16337570.762,495.000000,   495
1916,16363080.381,510.000000,   510
1917,16388616.540,506.000000,   506
1918,16414179.254,515.000000,   515
1919,16439768.536,528.000000,   528
1920,16465384.400,521.000000,   521
1921,16491026.860,519.000000,   519
1922,16516695.930,500.000000,   500
1923,16542391.624,506.000000,   506
1924,16568113.955,516.000000,   516
1925,16593862.938,537.000000,   537
1926,16619638.585,515.000000,   515
1927,16645440.911,528.000000,   528
1928,16671269.930,517.000000,   517
1929,16697125.655,507.000000,   507
1930,16723008.100,513.000000,   513
1931,16748917.279,519.000000,   519
1932,16774853.206,517.000000,   517
1933,16800815.895,529.000000,   529
1934,16826805.359,517.000000,   517
1935,16852821.613,522.000000,   522
1936,16878864.669,513.000000,   513
1937,16904934.542,521.000000,   521
1938,16931031.246,511.000000,   511
1939,16957154.794,515.000000,   515
1940,16983305.200,522.000000,   522
1941,17009482.478,509.000000,   509
1942,17035686.642,506.000000,   506
1943,17061917.706,510.000000,   510
1944,17088175.683,519.000000,   519
1945,17114460.587,514.000000,   514
1946,17140772.433,525.000000,   525
1947,17167111.233,520.000000,   520
1948,17193477.002,518.000000,   518
1949,17219869.753,518.000000,   518
1950,17246289.500,500.000000,   500
1951,17272736.257,516.000000,   516
1952,17299210.038,513.000000,   513
1953,17325710.857,517.000000,   517
1954,17352238.727,516.000000,   516
1955,17378793.663,513.000000,   513
1956,17405375.677,514.000000,   514
1957,17431984.784,506.000000,   506
1958,17458620.998,507.000000,   507
1959,17485284.332,517.000000,   517
1960,17511974.800,509.000000,   509
1961,17538692.416,506.000000,   506
1962,17565437.194,505.000000,   505
1963,17592209.148,515.000000,   515
1964,17619008.291,501.000000,   501
1965,17645834.637,502.000000,   502
1966,17672688.201,514.000000,   514
1967,17699568.995,516.000000,   516
1968,17726477.034,505.000000,   505
1969,17753412.331,497.000000,   497
1970,17780374.900,500.000000,   500
1971,17807364.755,509.000000,   509
1972,17834381.910,518.000000,   518
1973,17861426.379,507.000000,   507
1974,17888498.175,505.000000,   505
1975,17915597.312,506.000000,   506
1976,17942723.805,511.000000,   511
1977,17969877.666,514.000000,   514
1978,17997058.910,500.000000,   500
1979,18024267.550,511.000000,   511
1980,18051503.600,523.000000,   523
1981,18078767.074,514.000000,   514
1982,18106057.986,519.000000,   519
1983,18133376.350,509.000000,   509
1984,18160722.179,512.000000,   512
1985,18188095.488,508.000000,   508
1986,18215496.289,497.000000,   497
1987,18242924.597,504.000000,   504
1988,18270380.426,508.000000,   508
1989,18297863.789,516.000000,   516
1990,18325374.700,517.000000,   517
1991,18352913.173,498.000000,   498
1992,18380479.222,508.000000,   508
1993,18408072.861,509.000000,   509
1994,18435694.103,513.000000,   513
1995,18463342.962,520.000000,   520
1996,18491019.453,508.000000,   508
1997,18518723.588,510.000000,   510
1998,18546455.382,512.000000,   512
1999,18574214.848,509.000000,   509
2000,18602002.000,505.000000,   505
2001,18629816.852,504.000000,   504
2002,18657659.418,508.000000,   508
2003,18685529.712,507.000000,   507
2004,18713427.747,497.000000,   497
2005,18741353.537,506.000000,   506
2006,18769307.097,502.000000,   502
2007,18797288.439,508.000000,   508
2008,18825297.578,498.000000,   498
2009,18853334.527,501.000000,   501
2010,18881399.300,501.000000,   501
2011,18909491.911,514.000000,   514
2012,18937612.374,497.000000,   497
2013,18965760.703,497.000000,   497
2014,18993936.911,502.000000,   502
2015,19022141.012,515.000000,   515
2016,19050373.021,505.000000,   505
2017,19078632.950,508.000000,   508
2018,19106920.814,499.000000,   499
2019,19135236.626,507.000000,   507
2020,19163580.400,502.000000,   502
2021,19191952.150,499.000000,   499
2022,19220351.890,493.000000,   493
2023,19248779.634,510.000000,   510
2024,19277235.395,502.000000,   502
2025,19305719.188,510.000000,   510
2026,19334231.025,507.000000,   507
2027,19362770.921,507.000000,   507
2028,19391338.890,501.000000,   501
2029,19419934.945,519.000000,   519
2030,19448559.100,509.000000,   509
2031,19477211.369,516.000000,   516
2032,19505891.766,500.000000,   500
2033,19534600.305,501.000000,   501
2034,19563336.999,501.000000,   501
2035,19592101.863,509.000000,   509
2036,19620894.909,510.000000,   510
2037,19649716.152,508.000000,   508
2038,19678565.606,500.000000,   500
2039,19707443.284,483.000000,   483
2040,19736349.200,512.000000,   512
2041,19765283.368,490.000000,   490
2042,19794245.802,504.000000,   504
2043,19823236.516,493.000000,   493
2044,19852255.523,495.000000,   495
2045,19881302.837,505.000000,   505
2046,19910378.473,494.000000,   494
2047,19939482.443,493.000000,   493
2048,19968614.762,488.000000,   488
2049,19997775.443,491.000000,   491
2050,20026964.500,499.000000,   499
2051,20056181.947,495.000000,   495
2052,20085427.798,497.000000,   497
2053,20114702.067,505.000000,   505
2054,20144004.767,483.000000,   483
2055,20173335.912,480.000000,   480
2056,20202695.517,492.000000,   492
2057,20232083.594,482.000000,   482
2058,20261500.158,484.000000,   484
2059,20290945.222,497.000000,   497
2060,20320418.800,483.000000,   483
2061,20349920.906,474.000000,   474
2062,20379451.554,481.000000,   481
2063,20409010.758,480.000000,   480
2064,20438598.531,153.000000,   153
2065,20468214.888,57.000000,    57
2066,20497859.841,45.000000,    45
2067,20527533.405,50.000000,    50
